"V.M., Mostofi, Vahid Mirzaebrahim; E., Krul, Evan; D., Krishnamurthy, Diwakar; M.F., Arlitt, Martin F.","Trace-Driven Scaling of Microservice Applications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151504621&partnerID=40&md5=e295a30d5c7dd3460a549591e0a77bc1","The containerized microservices architecture is being increasingly used to build complex applications. To minimize operating costs, service providers typically rely on an auto-scaler to 'right size' their infrastructure amid fluctuating workloads. The agile nature of microservice development and deployment requires an auto-scaler that does not require significant effort to derive resource allocation decisions. In this paper, we investigate reducing auto-scaler development effort along a number of dimensions. First, we focus on a technique that does not require an expert to develop a model, e.g., a queuing model or machine learning model, of the system and tweak the model as the underlying microservice application changes. Second, we explore ways to limit the number of workload patterns that need to be considered. Third, we study techniques to reduce the number of resource allocation scenarios that one has to explore before deploying the auto-scaler. To address these goals, we first analyze the workload of 24,000 real microservice applications and find that a small number of workload patterns dominate for any given application. These results suggest that auto-scaler design can be driven by this small subset of popular workload patterns thereby limiting effort. To limit the number of resource allocation scenarios explored, we develop a novel heuristic optimization technique called MOAT, which outperforms Bayesian Optimization often used for such exercises. We combine insights obtained from real microservice workloads and MOAT to realize an auto-scaler called TRIM that requires no system modeling. For each popular workload pattern identified for an application, TRIM uses MOAT to pre-compute a near minimal resource allocation that satisfies end user response time targets. These resource allocations are then used at runtime when appropriate. We validate our approach using a variety of analytical, on-premise, and public cloud systems. From our results, TRIM in consort with MOAT significantly improves the performance of the industry-standard HPA auto-scaler by achieving up to 92% fewer response time violations and up to 34% lower costs compared to using HPA in isolation. © 2023 Elsevier B.V., All rights reserved.",Autoscaling approach application. Conducts a study on performance models and recurring load shapes but does not consider automatic load test generation.
"M., Kazlauskas, Mantas; D., Navakauskas, Dalius","Case Study of a Multisensor Patient Network and Microservices Managed by Fog Computing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125183750&partnerID=40&md5=94616befd53ebc841667fc16fbe75307","Fog Computing is a new paradigm of Internet of Things shifting services from Cloud closer to the Edge. It allows real-time execution, low latency, effective energy consumption and data privacy. Fog Computing solutions could greatly benefit Health Care as it is one of the most expensive person-centered industries. This article discusses a case of multisensor patient health data collection network working with Fog Computing devices and the Cloud. Patient multisensor network simulations of Fog and Cloud Computing hardware and Microservices with iFogSim2 were performed to estimate the performance ensuring quality of service requirements. Multisensor application model and performance evaluation for different multisensor scenarios utilizing distributed Microservice placement is presented. © 2022 Elsevier B.V., All rights reserved.",No load test generation.
"M., Sliem, Mehdi; N., Salmi, Nabila; M., Boukala-Ioualalen, Malika","Performance Analysis of Self-adaptive Policies in Containerized Microservices","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124674281&partnerID=40&md5=26f0120b477a259b52def3fe96b39846","Nowadays applications tend to be designed following a microservice based architecture, deployed on containers and handled by orchestration platforms on the Cloud. This increasing attention to containerized microservices is due to the high modularity, flexibility and scalability of their architecture. Container technologies running on orchestration platforms are skyrocketing in popularity among developers and in deploying all kinds of microservices and applications such as smart vehicles, IoTs and fog/edge computing. Therefore, efficient management of Cloud resources at run time through self-adaptive clusters has become of prime importance in Cloud computing. This paper presents a Stochastic Petri Net modelling approach to analyze the performances of self-adaptive policies in containerized microservices. We illustrate the effectiveness of our approach through a set of experimental results. © 2022 Elsevier B.V., All rights reserved.",No load test generation.
"C., Boeira, Conrado; M.C., Neves, Miguel Cardoso; T.C., Ferreto, Tiago Coelho; I.T., Haque, Israat Tanzeena","Characterizing network performance of single-node large-scale container deployments","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124565060&partnerID=40&md5=bfd693ddb516221030b455f8961fcc87","Cloud services have shifted from complex monolithic designs to hundreds of loosely coupled microservices over the last years. These microservices communicate via pre-defined APIs (e.g., RPC) and are usually implemented on top of containers. To make the microservices model profitable, cloud providers often co-locate them on a single (virtual) machine, thus achieving high server utilization. Despite being overlooked by previous work, the challenge of providing high-quality network connectivity to multiple containers running on the same host becomes crucial for the overall cloud service performance in this scenario. For that reason, this paper focuses on identifying the overheads and bottlenecks caused by the increasing number of concurrent containers running on a single node, particularly from a networking perspective. Through an extensive set of experiments, we show that the networking performance is mostly restricted by the CPU capacity (even for I/O intensive workloads), that containers can largely suffer from interference originated from packet processing, and that proper core scheduling policies can significantly improve connection throughput. Ultimately, our findings can help to pave the way towards more efficient large-scale microservice deployments. © 2022 Elsevier B.V., All rights reserved.",No load test generation.
"Z., Houmani, Zeina; D., Balouek-Thomert, Daniel; E., Caron, Eddy; M., Parashar, Manish","Enabling microservices management for Deep Learning applications across the Edge-Cloud Continuum","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124333656&partnerID=40&md5=8727d4774a69411b961f56572d67737a","Deep Learning has shifted the focus of traditional batch workflows to data-driven feature engineering on streaming data. In particular, the execution of Deep Learning workflows presents expectations of near-real-time results with user-defined acceptable accuracy. Meeting the objectives of such applications across heterogeneous resources located at the edge of the network, the core, and in-between requires managing trade-offs between the accuracy and the urgency of the results. However, current data analysis rarely manages the entire Deep Learning pipeline along the data path, making it complex for developers to implement strategies in realworld deployments. Driven by an object detection use case, this paper presents an architecture for time-critical Deep Learning workflows by providing a data-driven scheduling approach to distribute the pipeline across Edge to Cloud resources. Furthermore, it adopts a data management strategy that reduces the resolution of incoming data when potential trade-off optimizations are available. We illustrate the system's viability through a performance evaluation of the object detection use case on the Grid'5000 testbed. We demonstrate that in a multi-user scenario, with a standard frame rate of 25 frames per second, the system speed-up data analysis up to 54.4% compared to a Cloud-only-based scenario with an analysis accuracy higher than a fixed threshold. © 2022 Elsevier B.V., All rights reserved.",No load test generation.
"M., Simon, Mathieu; A., Spallina, Alessandro; L., Dubocquet, Loic; A., Araldo, Andrea","Parsimonious Edge Computing to Reduce Microservice Resource Usage","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124034547&partnerID=40&md5=8cae7ddb94033412225b34f2c5258381","Cloud Computing (CC) is the most prevalent paradigm under which services are provided over the Internet. The most relevant feature for its success is its capability to promptly scale service based on user demand. When scaling, the main objective is to maximize as much as possible service performance. Moreover, resources in the Cloud are usually so abundant, that they can be assumed infinite from the service point of view: an application provider can have as many servers it wills, as long it pays for it.This model has some limitations. First, energy efficiency is not among the first criteria for scaling decisions, which has raised concerns about the environmental effects of today's ""wild""computations in the Cloud. Moreover, it is not viable for Edge Computing (EC), a paradigm in which computational resources are distributed up to the very edge of the network, i.e., co-located with base stations or access points. In edge nodes, resources are limited, which imposes different parsimonious scaling strategies to be adopted.In this work, we design a scaling strategy aimed to instantiate, parsimoniously, a number of microservices sufficient to guarantee a certain Quality of Service (QoS) target. We implement such a strategy in a Kubernetes/Docker environment. The strategy is based on a simple Proportional-Integrative-Derivative (PID) controller. In this paper we describe the system design and a preliminary performance evaluation. © 2022 Elsevier B.V., All rights reserved.",No load test generation.
"L., Liu, Lei; Z., Tu, Zhiying; X., He, Xiang; X., Xu, Xiaofei; Z., Wang, Zhongjie","An Empirical Study on Underlying Correlations between Runtime Performance Deficiencies and 'Bad Smells' of Microservice Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123214735&partnerID=40&md5=842efb00f69b44e917e3665fea203e53","Although many principles have been put forward to guide microservice design, such as Domain-Driven Design, Architectural Bad Smells (ABS) would be inevitably imported during microservice system design and development. There has been a consensus that the existence of ABSs would bring negative effects to microservice systems. Although some approaches use static analysis to detect ABSs in the design phase, we conjecture that the design-phase ABSs would result in some performance deficiencies at runtime. This paper conducts an empirical study on underlying correlations between runtime performance deficiencies and ABSs in microservice system design. An automated experimental stress testing framework called MRSTF is developed for automatic deployment of MSS and collecting/analyzing runtime performance data. A microservice system TrainTicket is used in this empirical study. We manually inject several typical ABSs into the system and use MRSTF to compare the runtime performances before and after the injection and check if the existence of ABSs has significant effects on the runtime performance. Experiment results show that ABSs have significant negative effects on some performance metrics of runtime MSS while doing not on others. This study provides solid evidence on the feasibility of optimizing MSS design by eliminating ABSs based on runtime performance data. © 2022 Elsevier B.V., All rights reserved.",No load test generation.
"H.T., Nguyen, Hai T.; T.V., van do, Tien V.; C.V., Rotter, Csaba V.","Scaling UPF Instances in 5G/6G Core with Deep Reinforcement Learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121798087&partnerID=40&md5=dba34800f0c5ae80cfa56c5f45fe4987","In the 5G core and the upcoming 6G core, the User Plane Function (UPF) is responsible for the transportation of data from and to subscribers in Protocol Data Unit (PDU) sessions. The UPF is generally implemented in software and packed into either a virtual machine or container that can be launched as a UPF instance with a specific resource requirement in a cluster. To save resource consumption needed for UPF instances, the number of initiated UPF instances should depend on the number of PDU sessions required by customers, which is often controlled by a scaling algorithm. In this paper, we investigate the application of Deep Reinforcement Learning (DRL) for scaling UPF instances that are packed in the containers of the Kubernetes container-orchestration framework. We propose an approach with the formulation of a threshold-based reward function and adapt the proximal policy optimization (PPO) algorithm. Also, we apply a support vector machine (SVM) classifier to cope with a problem when the agent suggests an unwanted action due to the stochastic policy. Extensive numerical results show that our approach outperforms Kubernetes's built-in Horizontal Pod Autoscaler (HPA). DRL could save 2.7-3.8% of the average number of Pods, while SVM could achieve 0.7-4.5% saving compared to HPA. © 2021 Elsevier B.V., All rights reserved.",No load test generation.
"C., Jiang, Chunmao; P., Wu, Peng","A Fine-Grained Horizontal Scaling Method for Container-Based Cloud","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120823047&partnerID=40&md5=7587d06ca0ce4334378551f239310852","The container scaling mechanism, or elastic scaling, means the cluster can be dynamically adjusted based on the workload. As a typical container orchestration tool in cloud computing, Horizontal Pod Autoscaler (HPA) automatically adjusts the number of pods in a replication controller, deployment, replication set, or stateful set based on observed CPU utilization. There are several concerns with the current HPA technology. The first concern is that it can easily lead to untimely scaling and insufficient scaling for burst traffic. The second is that the antijitter mechanism of HPA may cause an inadequate number of onetime scale-outs and, thus, the inability to satisfy subsequent service requests. The third concern is that the fixed data sampling time means that the time interval for data reporting is the same for average and high loads, leading to untimely and insufficient scaling at high load times. In this study, we propose a Double Threshold Horizontal Pod Autoscaler (DHPA) algorithm, which fine-grained divides the scale of events into three categories: scale-out, no scale, and scale-in. And then, on the scaling strength, we also employ two thresholds that are further subdivided into no scaling (antijitter), regular scaling, and fast scaling for each of the three cases. The DHPA algorithm determines the scaling strategy using the average of the growth rates of CPU utilization, and thus, different scheduling policies are adopted. We compare the DHPA with the HPA algorithm under different loads, including low, medium, and high. The experiments show that the DHPA algorithm has better antijitter and antiload characteristics in container increase and reduction while ensuring service and cluster security. © 2021 Elsevier B.V., All rights reserved.",No load test generation.
"D., Baid, Darshan; P.M., Goel, Pallavi Murghai; P., Bhardwaj, Pragya; A., Singh, Astha; V., Tyagi, Vishu","Comparative Analysis of Serverless Solutions from Public Cloud Providers","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118112544&partnerID=40&md5=385b7dbc8546d79366e72494ed1644e8","Cloud Providers such as Google Cloud Platform (GCP), Microsoft Azure, Amazon Web Services (AWS) offer have started expanding their serverless platforms, promising higher availability and dynamic auto-scaling while at the same time diminishing operational and maintenance costs. One such is serverless processing, or function-as-a-service (FaaS). Serverless has emerged as a decent contestant for web applications, APIs, backend-services due to their unique event-driven architecture and pay-as-you-go model. In this paper, we discussed the current architecture of serverless functions & compared the strength of serverless offering of two major cloud providers - Google’s GCP & Microsoft Azure and conducted a load testing experiment against their node js environment to better understand their capabilities. We conducted 2 different scenarios of user-load testing via the open-source framework, k6. These scenarios included several phases of sudden and spontaneous load increment and decrement, mimicking how it happens in real-world situations. Finally, we observed how quickly and effectively they scale, their cold boot times, and their response times. © 2021 Elsevier B.V., All rights reserved.",No load test generation.
"H., Koziolek, Heiko; A., Burger, Andreas; P.P., Abdulla, P. P.; J., Rückert, Julius; S., Sonar, Shardul; P., Rodriguez, Pablo","Dynamic Updates of Virtual PLCs Deployed as Kubernetes Microservices","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115167397&partnerID=40&md5=fa2f6e17f44c7b30328d29a848a58b51","Industrial control systems (e.g. programmable logic controllers, PLC or distributed control systems, DCS) cyclically execute control algorithms to automated production processes. Nowadays, for many applications their deployment is moving from dedicated embedded controllers into more flexible container environments, thus becoming “Virtual PLCs”. It is difficult to update such containerized Virtual PLCs during runtime by switching to a newer instance, which requires transferring internal state. Former research has only proposed dynamic update approaches for single embedded controllers, while other work introduced special Kubernetes (K8s) state replication approaches, which did not support cyclic real-time applications. We propose a dynamic update mechanism for Virtual PLCs deployed as K8s microservices. This approach is based on a purpose-built K8s Operator and allows control application updates without halting the production processes. Our experimental validation shows that the approach can support the internal state transfer of large industrial control applications (100.000 state variables) within only 15% of the available cycle slack time. Therefore, the approach creates vast opportunities for updating applications on-the-fly and migrating them between nodes in a cloud-native fashion. © 2021 Elsevier B.V., All rights reserved.",No load test generation.
"D., Chowdary Attota, Dinesh; V., Mothukuri, Viraaji; R.M., Parizi, Reza Meimandi; S., Pouriyeh, Seyedamin","An Ensemble Multi-View Federated Learning Intrusion Detection for IoT","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113871134&partnerID=40&md5=1e5b253710e3dc92731afd4275e7b315","The rise in popularity of Internet of Things (IoT) devices has attracted hackers to develop IoT-specific attacks. The microservice architecture of IoT devices relies on the Internet to provide their intended services. An unguarded IoT network makes inter-connected devices vulnerable to attacks. It will be a tedious and ineffective process to manually detect the attacks in the network, as the attackers frequently upgrade their attack strategies. Machine learning (ML)-assisted approaches have been proposed to build intrusion detection for cybersecurity automation in IoT networks. However, most such approaches focus on training an ML model using a single view of the dataset, which often fails to build insightful knowledge and understand each feature’s impact on the ML model’s decision-making ability. As such, the model training with a single view may result in an incomplete understanding of patterns in large feature-set datasets. Moreover, the current approaches are mainly designed in a centralized manner in which the raw data is transferred from the edge devices to the central server for training. This, in turn, may expose the data to all kinds of attacks without adhering to the privacy-preserving of data security. Multi-view learning has gained popularity for its ability to learn from different data views and deliver efficient performance with more distinguished predictions. This paper proposes a federated learning-based intrusion detection approach, called MV-FLID, that trains on multiple views of IoT network data in a decentralized format to detect, classify, and defend against attacks. The multi-view ensemble learning aspect helps in maximizing the learning efficiency of different classes of attacks. The Federated Learning (FL) aspect, wherein the device’s data is not shared to the server, performs profile aggregation efficiently with the benefit of peer learning. Our evaluation results show that our proposed approach has higher accuracy compared to the traditional non-FL centralized approach. © 2023 Elsevier B.V., All rights reserved.",No load test generation.
"M., Whaiduzzaman, Md; M.J.N., Mahi, Md Julkar Nayeen; A.P., Barros, Alistair P.; M.I., Khalil, Md Ibrahim; C.J., Fidge, Colin J.; R., Buyya, Rajkumar","BFIM: Performance Measurement of a Blockchain Based Hierarchical Tree Layered Fog-IoT Microservice Architecture","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112648003&partnerID=40&md5=b156c67edbb9094b6b5061a125deb7d3","Fog computing complements cloud computing by removing several limitations, such as delays and network bandwidth. It emerged to support Internet of Things (IoT) applications wherein its computations and tasks are carried out at the network's edge. Heterogeneous IoT devices interact with different users throughout a network. However, data security is a crucial concern for IoT, fog and cloud network ecosystems. Since the number of anonymous users increases and new identity disclosures occur within the IoTs, it is becoming challenging to grow mesh networks to deliver end to end communications, as the extended IoT networks resemble a mesh architecture. To reinforce data security over IoTs, we deploy a microservice-based blockchain mechanism for fogs, which works as a decentralized client-server network medium (i.e., secured end device-based communication). We implement a blockchain equipped security scheme to be used with a fog-IoT hierarchical tree-based overlay mesh architecture to address and develop the network performance issues. In this study, we consider encryption and decryption delays from IoT and fog-integrated parts to monitor data records and compare them through the developed security scheme. The blocks of a blockchain offer the desired execution results mainly in terms of the algorithmic efficiency, which correlates with the existing algorithms, namely the Advanced Encryption Standard (AES), the Rivest Shamir Adleman (RSA), and the Data Encryption Standard (DES). Our 'BFIM' scheme has an enhanced task scheduling capacity and a more efficient throughput than the AES, DES, RSA resource deliverables (i.e., tasks). Our comprehensive performance evaluation implies that the Blockchain-based Fog IoT Microservice (i.e., BFIM) architecture provides a task delivery efficiency of 78.79% (i.e., task deliverable) and a service delivery efficiency of 83.24% (i.e., task scheduling). The 'BFIM' also has an overall process delivery efficiency of 75% (i.e., time delay, throughput) in the fog layer, rather than a central cloud layer running the AES, DES, and RSA algorithms. © 2021 Elsevier B.V., All rights reserved.",No load test generation.
"V., Raj, Vinay; R., Sadam, Ravichandra","Performance and complexity comparison of service oriented architecture and microservices architecture","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111433167&partnerID=40&md5=cbcbd15eceec8f0ff345f96d9adc559c","Microservices has emerged as a new architectural style of designing applications to overcome the challenges of service oriented architecture (SOA). With the evolution of microservices architecture, architects have started migrating legacy applications to microservices. However, some of the architects are in chaos whether to migrate the application from SOA to microservices or not. The need for empirical evaluation and comparison of both the SOA and microservices architecture is also on-demand. This work helps the software architects in better understanding of the technical differences between both styles. We, therefore, present a comparison of a web application that is designed using both SOA and microservices architectures. The comparison is presented with two different parameters: 1) complexity with architectural metrics; 2) performance with load testing. It is clear from the results that though the complexity of microservices architecture is high, the response time for processing the requests is very fast compared to SOA services. © 2021 Elsevier B.V., All rights reserved.",No load test generation.
"J.O., de Carvalho, Juliana Oliveira; F.A.M., Trinta, Fernando Antonio Mota; D., Vieira, Dario","A Multi-cloud Parallel Selection Approach for Unlinked Microservice Mapped to Budget’s Quota: The PUM2Q","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104759225&partnerID=40&md5=7fbc2979a6ba72067feedd8afd7b8ab7","The world is facing a complicated moment in which social isolation is necessary. Therefore, to minimize the problems of companies, remote work is being widely adopted, which is only possible because of existing technologies, including cloud computing. Choosing the providers to host the business applications is a complex task, as there are many providers and most of them offer various services with the same functionality and different capabilities. Thus, in this paper, we propose an approach, called PUM2Q, for selecting providers to host a distributed application based on microservices that have little communication between them. PUM2Q is a provider selection approach based on multi-criteria, and it copes with the needs of microservices individually and in parallel. The proposed approach extends our previous one, UM2Q, and should be incorporated by PacificClouds. Besides, we carry out a performance evaluation by varying the number of requirements, microservices, and providers. We also compare PUM2Q and UM2Q. The results presented by PUM2Q are better than those given by UM2Q, showing not only its viability but also expanding the number of approaches adopted by PacificClouds. As a result, PUM2Q making the tasks of the software architect, who is the user of PacificClouds, more flexible. © 2021 Elsevier B.V., All rights reserved.",No load test generation.
"A.A., Slamaa, Amany A.; H.A., El-Ghareeb, Haitham A.; A.A., Saleh, Ahmed Aboelfetouh","A Roadmap for Migration System-Architecture Decision by Neutrosophic-ANP and Benchmark for Enterprise Resource Planning Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103261852&partnerID=40&md5=479622dc4aa0674f7f3a21f2f4e1fa13","The selection of the system-architecture is critical step in software-engineering lifecycle. Unfortunately, the selecting a suitable architecture is a hard mission. The difficulty of the adopting architecture increases in inconsistence case as in SOA and MSA. The paper answers 'when architecture transform', 'to which architecture migrate' and 'how'. The paper addresses the lack of evaluation ERPs in post-implementation phase. The paper provides static and dynamic analysis for monolith, SOA and MSA by numerical-comparison and Benchmark. This paper proposes a roadmap for migration-architecture. The roadmap consists of flowchart of migration and migration-decision model that is supported with criteria of evaluation form for assessing system's baseline and making a consistence decision by Neutrosophic-ANP. Because of the dependency between factors of information system evolution, ANP is used. Furthermore, Neutrosophic set is selected because its accuracy in inconsistence. Benchmark assesses OpenBravoERP, Odoo12 and Metasfresh5.144 to represent monolith, SOA and MSA respectively. Benchmark assesses performance, time to the market, stability, future proof, network issue and cost. They are tested based on scenario tests which grantee that transactions are executed within more than one module of ERPS, simulates real business's procedures, huge number of records and concurrent load by virtual users. The proposed model and benchmark help 'Hitac' enterprise in two decisions for its expansion-plan in COVID-19 crisis. The numerical steps of this case-study are provided. Most published papers and literatures about Microservices are not empirical. The main paper's result is filling this gap by a one of the empirical aspects with an academic study support. © 2021 Elsevier B.V., All rights reserved.",No load test generation.
"M.A., Tamiru, Mulugeta Ayalew; J., Tordsson, Johan; E., Elmroth, Erik; G., Pierre, Guillaume","An Experimental Evaluation of the Kubernetes Cluster Autoscaler in the Cloud","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105813997&partnerID=40&md5=600063555c55af3b864a3109e616ddb8","Despite the abundant research in cloud autoscaling, autoscaling in Kubernetes, arguably the most popular cloud platform today, is largely unexplored. Kubernetes' Cluster Autoscaler can be configured to select nodes either from a single node pool (CA) or from multiple node pools (CA-NAP). We evaluate and compare these configurations using two representative applications and workloads on Google Kubernetes Engine (GKE). We report our results using monetary cost and standard autoscaling performance metrics (under-and over-provisioning accuracy, under-and over-provisioning timeshare, instability of elasticity and deviation from the theoretical optimal autoscaler) endorsed by the SPEC Cloud Group. We show that, overall, CA-NAP outperforms CA and that autoscaling performance depends mainly on the composition of the workload. We compare our results with those of the related work and point out further configuration tuning opportunities to improve performance and cost-saving. © 2021 Elsevier B.V., All rights reserved.",No load test generation.
"M.S., Aslanpour, Mohammad Sadegh; A.N., Toosi, Adel N.; R., Gaire, Raj; M.A., Cheema, Muhammad Aamir","Auto-scaling of web applications in clouds: A tail latency evaluation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099586695&partnerID=40&md5=4aa314d8f31c35ed46984ce2597335ac","Mechanisms for dynamically adding and removing Virtual Machines (VMs) to reduce cost while minimizing the latency are called auto-scaling. Latency improvements are mainly fulfilled through minimizing the ""average""response times while unpredictabilities and fluctuations of the Web applications, aka flash crowds, can result in very high latencies for users' requests. Requests influenced by flash crowd suffer from long latencies, known as outliers. Such outliers are inevitable to a large extent as auto-scaling solutions continue to improve the average, not the ""tail""of latencies. In this paper, we study possible sources of tail latency in auto-scaling mechanisms for Web applications. Based on our extensive evaluations in a real cloud platform, we discovered sources of a tail latency as 1) large requests, i.e. those data-intensive; 2) long-term scaling intervals; 3) instant analysis of scaling parameters; 4) conservative, i.e. tight, threshold tuning; 5) load-unaware surplus VM selection policies used for executing a scale-down decision; 6) cooldown feature, although cost-effective; and 7) VM start-up delay. We also discovered that after improving the average latency by auto-scaling mechanisms, the tail may behave differently, demanding dedicated tail-aware solutions for auto-scaling mechanisms. © 2021 Elsevier B.V., All rights reserved.",No load test generation.
"F., Dewanta, Favian","Secure Microservices Deployment for Fog Computing Services in a Remote Office","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100883376&partnerID=40&md5=c706222bdae2fb35022d6f178f468191","Microservices deployment remains insecure because it relies on the knowledge of microservices'users against security aspects in some particular fog computing networks. As a consequence, the users need to carefully assess the vulnerability of the micorservices' deployment. In addition, the users have to ensure that transactions between microservices and fog computing server should be verified and protected against any potential attacks. This paper proposes secure microservices deployment for environment of fog computing services by establishing trusted and authenticated communicationchannel prior to engaging any transactions among all entities. The proposed method is lightweight due to employing one-way hash function and XOR operation. Eventually, performance evaluation shows that the method is secure against replay attack, offline guessing attack, impersonation attack, and ephemeral secret leakage attack. Moreover, the proposed scheme is more lightweight in terms of communication and computational cost with respect to the J-PAKE algorithm. © 2021 Elsevier B.V., All rights reserved.",No load test generation.
"M., Nekovee, Maziar; S.K., Sharma, Sachin K.; N., Uniyal, Navdeep; A., Nag, Avishek; R., Nejabati, Reza; D.E., Dimitra Simeonidou, Dimitra E.","Towards AI-enabled Microservice Architecture for Network Function Virtualization","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097599131&partnerID=40&md5=39290826e8ba62d440063cd3df4f3374","Network Function Virtualization (NFV) enables operators to flexibly deploy network services on commodity servers in an on-demand and agile manner. This has recently attracted significant attention from industry and academia. However, there are important challenges for NFV deployment, including performance bottlenecks, degraded fault tolerance, upgrading complexities, and security threats. To overcome these challenges, the microservice approach, which has been applied successfully in cloud computing, has motivated the research communities to apply its principles in NFV domains. In this paper, we first compare the challenges of employing the microservices approach in both the cloud computing and the NFV domains, and then discuss the need for AI-enabled microservices architecture for NFV. Performance evaluation of the microservices approach in NFV is performed on bare-metal machine setups. The results compare the pros and cons of the microservice approach and show the need for AI to handle the complex decisions associated with decomposing network functions into microservices or vice versa. We also propose an AI-enabled microservice architecture and present its potential use cases for personalized live streaming, smart public safety, and enterprise VPN (Virtual Private Network). Open questions and future work are also presented. © 2021 Elsevier B.V., All rights reserved.",No load test generation.
"X., Zuo, Xianyu; Y., Su, Yuehan; Q., Wang, Qianqian; Y., Xie, Yi","An API gateway design strategy optimized for persistence and coupling","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087401223&partnerID=40&md5=4f27dcbae107995aea87cfc0028ee81c","Microservices play a more and more important role in software development nowadays. Almost every programming language has its own microservices development framework. The characteristics of microservices make microservices have cross-platform compatibility issues and inconsistent call standards issues in the process of development and call microservices. The birth of API Gateway alleviates these problems to some extent. For small and medium-sized enterprises using today's popular API Gateways, it is difficult for them to get a balance between cost, performance and maintainability. This paper proposes a scheme to optimize the API Gateway. Firstly, the framework of API Gateway is optimized. Next, the coupling degree of API Gateway is optimized by reducing the coupling degree of core services and extended functions. In this way, the optimized Gateway can adapt to the plug-in mode, improve the user experience and reduce development costs. Then, the persistent design of the configuration information of the API Gateway is carried out, and the read-write optimization is carried out so that the optimized API Gateway not only has advantages in the configuration persistence, but also has further improved the I/O performance. Based on the optimized design, this paper implements a cross platform compatible API Gateway. Then it compares the performance of two popular API Gateway schemes through performance testing. The test results show that the optimized design of API Gateway achieves a new balance among cost, performance and maintainability. At the end of this paper, the work of this paper is summarized, and the next work is projected. © 2020 Elsevier B.V., All rights reserved.",No load test generation.
"C., Zheng, Chao; N., Kremer-Herman, Nathaniel; T.R., Shaffer, Tim R.; D.L., Thain, Douglas L.","Autoscaling High-Throughput Workloads on Container Orchestrators","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096204578&partnerID=40&md5=eee47c44c33493ea4a952ae38ea4f23a","High-throughput computing (HTC) workloads seek to complete as many jobs as possible over a long period of time. Such workloads require efficient execution of many parallel jobs and can occupy a large number of resources for a long time. As a result, full utilization is the normal state of an HTC facility. The widespread use of container orchestrators eases the deployment of HTC frameworks across different platforms, which also provides an opportunity to scale up HTC workloads with almost infinite resources on the public cloud. However, the autoscaling mechanisms of container orchestrators are primarily designed to support latency-sensitive microservices, and result in unexpected behavior when presented with HTC workloads. In this paper, we design a feedback autoscaler, High Throughput Autoscaler (HTA), that leverages the unique characteristics of the HTC workload to autoscales the resource pools used by HTC workloads on container orchestrators. HTA takes into account a reference input, the real-time status of the jobs' queue, as well as two feedback inputs, resource consumption of jobs, and the resource initialization time of the container orchestrator. We implement HTA using the Makeflow workload manager, Work Queue job scheduler, and the Kubernetes cluster manager. We evaluate its performance on both CPU-bound and IO-bound workloads. The evaluation results show that, by using HTA, we improve resource utilization by 5.6 × with a slight increase in execution time (about 15%) for a CPU-bound workload, and shorten the workload execution time by up to 3.65× for an IO-bound workload. © 2020 Elsevier B.V., All rights reserved.",No load test generation.
